Name,Artist,Genre,Subgenre,Energy
Part Of Me - Bonus Track,"""Dear Evan Hansen"" August 2018 Broadway Cast",r&b,urban contemporary,0.57
Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,r&b,urban contemporary,0.828
Do You?,Rebecca Black,r&b,urban contemporary,0.126
Like I'm Gonna Lose You,Noah Guthrie,r&b,urban contemporary,0.193
Keep On Breaking My Heart,Seramic,r&b,urban contemporary,0.267
I'd Rather Go Blind - Live,Dua Lipa,r&b,urban contemporary,0.347
Hoops - Acoustic,JONES,r&b,urban contemporary,0.198
I Can't Make You Love Me,Jake Isaac,r&b,urban contemporary,0.0647
Have Mercy,Eryn Allen Kane,r&b,urban contemporary,0.437
Love Again,Brandy,r&b,urban contemporary,0.471
If I Ever Fall In Love,Shai,r&b,urban contemporary,0.254
"At the End, Pt. 1",Save the Arcadian,r&b,urban contemporary,0.191
We Find Love,Daniel Caesar,r&b,urban contemporary,0.363
Thinking 'Bout You,Dua Lipa,r&b,urban contemporary,0.481
Reckless,Healy,r&b,urban contemporary,0.366
Purpose,Justin Bieber,r&b,urban contemporary,0.285
If I Were a Boy,Beyoncé,r&b,urban contemporary,0.518
Stay With Me,Sam Smith,r&b,urban contemporary,0.429
In Between (feat. BANKS) - Bonus,6LACK,r&b,urban contemporary,0.573
2 Cigarettes,Jack & Jack,r&b,urban contemporary,0.686
You Don't Know How Lucky You Are,Keaton Henson,r&b,urban contemporary,0.314
Sleep at Night,Hayley Gene Penner,r&b,urban contemporary,0.496
Parachute,NSTASIA,r&b,urban contemporary,0.481
Breathe,JSPH,r&b,urban contemporary,0.364
All In My Head,Tori Kelly,r&b,urban contemporary,0.506
better off,j-hope,r&b,urban contemporary,0.316
Ex Calling,6LACK,r&b,urban contemporary,0.54
Free,6LACK,r&b,urban contemporary,0.556
Learn Ya,6LACK,r&b,urban contemporary,0.521
Never Know,6LACK,r&b,urban contemporary,0.557
Blades,FARR,r&b,urban contemporary,0.436
Python,Healy,r&b,urban contemporary,0.0586
Precious,Kevin Garrett,r&b,urban contemporary,0.477
Blessed,Daniel Caesar,r&b,urban contemporary,0.263
Falling Like The Stars,James Arthur,r&b,urban contemporary,0.351
I Am,James Arthur,r&b,urban contemporary,0.592
You Deserve Better,James Arthur,r&b,urban contemporary,0.56
Say You Won't Let Go,James Arthur,r&b,urban contemporary,0.557
Dusk Till Dawn - Radio Edit,ZAYN,r&b,urban contemporary,0.437
Blessings (feat. Jamila Woods),Chance the Rapper,r&b,urban contemporary,0.343
Location,Khalid,r&b,urban contemporary,0.449
Mercy,Shawn Mendes,r&b,urban contemporary,0.686
Is This Love,Sye Elaine Spence,r&b,urban contemporary,0.126
Forgotten How to Fly,CLAY,r&b,urban contemporary,0.151
my strange addiction,Billie Eilish,r&b,urban contemporary,0.305
ilomilo,Billie Eilish,r&b,urban contemporary,0.423
listen before i go,Billie Eilish,r&b,urban contemporary,0.0561
Bored,Billie Eilish,r&b,urban contemporary,0.318
bad guy,Billie Eilish,r&b,urban contemporary,0.425
My Bad,Khalid,r&b,urban contemporary,0.568
Paradise,Khalid,r&b,urban contemporary,0.452
Twenty One,Khalid,r&b,urban contemporary,0.445
Vertigo,Khalid,r&b,urban contemporary,0.458
The One,Jorja Smith,r&b,urban contemporary,0.661
Don't Watch Me Cry,Jorja Smith,r&b,urban contemporary,0.157
Let Me Down,Jorja Smith,r&b,urban contemporary,0.504
Silence - Acoustic,Grace Carter,r&b,urban contemporary,0.122
Younger,Ruel,r&b,urban contemporary,0.477
Piano Song,Eryn Allen Kane,r&b,urban contemporary,0.518
Wandering Romance,Jorja Smith,r&b,urban contemporary,0.458
Hurt Somebody,Noah Kahan,r&b,urban contemporary,0.559
Famous,Ty Dolla $ign,r&b,urban contemporary,0.298
Melatonin (Unplugged),Phoria,r&b,urban contemporary,0.222
Sailing Away,AVEC,r&b,urban contemporary,0.258
Birdsong,George Ogilvie,r&b,urban contemporary,0.222
Black Crow - Acoustic,Louis Baker,r&b,urban contemporary,0.153
Labor,Son Lux,r&b,urban contemporary,0.215
We'll Always Have Paris,Alex Isley,r&b,urban contemporary,0.429
Only Everything,Quinn Lewis,r&b,urban contemporary,0.566
Another Love,Marco McKinnis,r&b,urban contemporary,0.477
Trampoline,SHAED,r&b,urban contemporary,0.412
Dancing With Your Ghost,Sasha Sloan,r&b,urban contemporary,0.327
Lavender and Velvet,Alina Baraz,r&b,urban contemporary,0.512
After the Storm,Mumford & Sons,r&b,urban contemporary,0.16
Woman,HONNE,r&b,urban contemporary,0.413
Alaska,Maggie Rogers,r&b,urban contemporary,0.386
Higher Ground (Acoustic),SKAAR,r&b,urban contemporary,0.113
Streetcar,Daniel Caesar,r&b,urban contemporary,0.298
SUPERPOSITION,Daniel Caesar,r&b,urban contemporary,0.279
If You Let Me,Sinead Harnett,r&b,urban contemporary,0.403
Easily,Bruno Major,r&b,urban contemporary,0.256
Loose,Daniel Caesar,r&b,urban contemporary,0.162
Messages From Her,Sabrina Claudio,r&b,urban contemporary,0.426
Won't Live Here,Daniel Caesar,r&b,urban contemporary,0.227
Everything (feat. John Legend),Ella Mai,r&b,urban contemporary,0.456
ENTROPY,Daniel Caesar,r&b,urban contemporary,0.527
Pray You Catch Me,Beyoncé,r&b,urban contemporary,0.215
Forward (feat. James Blake),Beyoncé,r&b,urban contemporary,0.133
Halo,Beyoncé,r&b,urban contemporary,0.72
So Sick,Ne-Yo,r&b,urban contemporary,0.574
Say My Name,William Singe,r&b,urban contemporary,0.419
Brighter Day,Kirk Franklin,r&b,urban contemporary,0.878
Don't Take Your Spirit Away,Deitrick Haddon,r&b,urban contemporary,0.617
Fighting Temptation,Deitrick Haddon,r&b,urban contemporary,0.753
Forgiven,Deitrick Haddon,r&b,urban contemporary,0.686
Give Me A Clean Heart,Fred Hammond,r&b,urban contemporary,0.623
God Has Smiled On Me,Jessica Reedy,r&b,urban contemporary,0.467
God in Me,Mary Mary,r&b,urban contemporary,0.72
Gravity,Deitrick Haddon,r&b,urban contemporary,0.817
Heaven,Mary Mary,r&b,urban contemporary,0.839
Hold On (feat. Monica & Fred Hammond),James Fortune,r&b,urban contemporary,0.744
I Luh God (feat. Big Shizz),Erica Campbell,r&b,urban contemporary,0.572
I Need Your Help,Deitrick Haddon,r&b,urban contemporary,0.547
I Smile,Kirk Franklin,r&b,urban contemporary,0.753
I Will Trust,Fred Hammond,r&b,urban contemporary,0.572
I'm Running,Mary Mary,r&b,urban contemporary,0.855
I'm Still Here (feat. Soul Seekers),Jessica Reedy,r&b,urban contemporary,0.533
Imagine Me,Kirk Franklin,r&b,urban contemporary,0.717
Joy,Mary Mary,r&b,urban contemporary,0.606
Keep Your Head to the Sky,"Earth, Wind & Fire",r&b,urban contemporary,0.476
Let Me Go,Deitrick Haddon,r&b,urban contemporary,0.873
Love Him Like I Do,Deitrick Haddon,r&b,urban contemporary,0.841
Love You That Much,Mary Mary,r&b,urban contemporary,0.728
Mighty God,Deitrick Haddon,r&b,urban contemporary,0.752
No Weapon,Fred Hammond,r&b,urban contemporary,0.445
One More Chance,Deitrick Haddon,r&b,urban contemporary,0.849
Power,Deitrick Haddon,r&b,urban contemporary,0.577
Reppin' The Kingdom,Deitrick Haddon,r&b,urban contemporary,0.908
Running To You,Deitrick Haddon,r&b,urban contemporary,0.799
Shackles (Praise You),Mary Mary,r&b,urban contemporary,0.834
So In Love With You (Amazing),Jessica Reedy,r&b,urban contemporary,0.352
Stand Still,Mary Mary,r&b,urban contemporary,0.729
Still My Child,Mary Mary,r&b,urban contemporary,0.365
Sunday Morning,Mary Mary,r&b,urban contemporary,0.697
Thank You Lord (For Being There For Me),Fred Hammond,r&b,urban contemporary,0.746
Touch Me,Deitrick Haddon,r&b,urban contemporary,0.606
Ungrateful,Deitrick Haddon,r&b,urban contemporary,0.747
We're Blessed,Fred Hammond,r&b,urban contemporary,0.974
When You Praise,Fred Hammond,r&b,urban contemporary,0.685
Yesterday,Mary Mary,r&b,urban contemporary,0.538
You Are My Strength,Deitrick Haddon,r&b,urban contemporary,0.769
We Need You (Y'anna Crawley W/ Friends),YAnna Crawley,r&b,urban contemporary,0.696
Awesome - Celebration Of Gospel Mix,Charles Jenkins & Fellowship Chicago,r&b,urban contemporary,0.896
For My God (feat. Jennifer Hudson),Empire Cast,r&b,urban contemporary,0.939
Troubled World (feat. Kelly Price & Jessica Reedy),Faith Evans,r&b,urban contemporary,0.544
Favor of God,Angie Stone,r&b,urban contemporary,0.681
"Endow Me (feat. Fantasia, Faith Evans & Lil' Mo)",Coko,r&b,urban contemporary,0.475
Testimony,Mary J. Blige,r&b,urban contemporary,0.544
Love Thang,Michelle Williams,r&b,urban contemporary,0.543
Pass Me Over,Anthony Hamilton,r&b,urban contemporary,0.558
Today,Ledisi,r&b,urban contemporary,0.675
Not Alone,Brian McKnight,r&b,urban contemporary,0.34
I Know Who Hold Tomorrow,Kelly Price,r&b,urban contemporary,0.2
I Get Joy,Coko,r&b,urban contemporary,0.824
Help Me,Dave Hollister,r&b,urban contemporary,0.726
Never Alone,The High School of Music & Art,r&b,urban contemporary,0.625
In The Middle,Isaac Carree,r&b,urban contemporary,0.789
I Need An Angel,Ruben Studdard,r&b,urban contemporary,0.679
Thank You Lord,Tamar Braxton,r&b,urban contemporary,0.723
Heard a Word,Michelle Williams,r&b,urban contemporary,0.396
Gracefully Broken,Tasha Cobbs Leonard,r&b,urban contemporary,0.436
You Know My Name,Tasha Cobbs Leonard,r&b,urban contemporary,0.46
The Only Way Out,Andra Day,r&b,urban contemporary,0.337
Rise Up,Andra Day,r&b,urban contemporary,0.316
Amen,Andra Day,r&b,urban contemporary,0.363
What the World Needs Now Is Love,Andra Day,r&b,urban contemporary,0.356
Your Spirit,Tasha Cobbs Leonard,r&b,urban contemporary,0.503
I'm Getting Ready,Tasha Cobbs Leonard,r&b,urban contemporary,0.636
The Name Of Our God,Tasha Cobbs Leonard,r&b,urban contemporary,0.711
We Give You Glory (feat. Tasha Cobbs),Fiya,r&b,urban contemporary,0.76
Great God,Tasha Cobbs Leonard,r&b,urban contemporary,0.792
Me and Your Mama,Childish Gambino,r&b,urban contemporary,0.45
California,Childish Gambino,r&b,urban contemporary,0.419
Terrified,Childish Gambino,r&b,urban contemporary,0.409
Brownstone feat. BXRBER,Brasstracks,r&b,urban contemporary,0.774
Opposite Ways feat. Fatherdude & S'natra,Brasstracks,r&b,urban contemporary,0.871
Those Who Know,Brasstracks,r&b,urban contemporary,0.729
When You Say That,Brasstracks,r&b,urban contemporary,0.802
Improv #1 (Outro) feat. Robert Glasper,Brasstracks,r&b,urban contemporary,0.738
Intro,Brasstracks,r&b,urban contemporary,0.538
Say U Won't,Brasstracks,r&b,urban contemporary,0.766
Melanin Man,Brasstracks,r&b,urban contemporary,0.686
Telling the Truth,Brasstracks,r&b,urban contemporary,0.603
Lemme Put This Cup Down,Brasstracks,r&b,urban contemporary,0.7
Get Your Way,Brasstracks,r&b,urban contemporary,0.726
Good Love,Brasstracks,r&b,urban contemporary,0.774
Fever,Brasstracks,r&b,urban contemporary,0.555
All of the Lights,Alexander Lewis,r&b,urban contemporary,0.892
XO Tour Llif3,Brasstracks,r&b,urban contemporary,0.755
We Bout It,Brasstracks,r&b,urban contemporary,0.675
Grant Green,Mr Jukes,r&b,urban contemporary,0.939
Because I’m Me,The Avalanches,r&b,urban contemporary,0.805
Frankie Sinatra,The Avalanches,r&b,urban contemporary,0.846
Childs Play (feat. Chance the Rapper),SZA,r&b,urban contemporary,0.342
The Weekend,SZA,r&b,urban contemporary,0.366
The Morning,The Weeknd,r&b,urban contemporary,0.549
The Hills,The Weeknd,r&b,urban contemporary,0.566
OooWee,Rapsody,r&b,urban contemporary,0.652
The Bird,Anderson .Paak,r&b,urban contemporary,0.645
Heart Don't Stand a Chance,Anderson .Paak,r&b,urban contemporary,0.545
The Waters (feat. BJ the Chicago Kid),Anderson .Paak,r&b,urban contemporary,0.678
The Season | Carry Me,Anderson .Paak,r&b,urban contemporary,0.726
Put Me Thru,Anderson .Paak,r&b,urban contemporary,0.789
Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,r&b,urban contemporary,0.799
Without You (feat. Rapsody),Anderson .Paak,r&b,urban contemporary,0.916
Parking Lot,Anderson .Paak,r&b,urban contemporary,0.907
Lite Weight (feat. The Free Nationals United Fellowship Choir),Anderson .Paak,r&b,urban contemporary,0.855
Room in Here (feat. The Game & Sonyae Elise),Anderson .Paak,r&b,urban contemporary,0.894
Your Prime,Anderson .Paak,r&b,urban contemporary,0.641
Come Down,Anderson .Paak,r&b,urban contemporary,0.898
Silicon Valley,Anderson .Paak,r&b,urban contemporary,0.451
Celebrate,Anderson .Paak,r&b,urban contemporary,0.759
The Dreamer (feat. Talib Kweli & Timan Family Choir),Anderson .Paak,r&b,urban contemporary,0.778
Suede,NxWorries,r&b,urban contemporary,0.735
Slide (feat. Frank Ocean & Migos),Calvin Harris,r&b,urban contemporary,0.795
Swim Good,Frank Ocean,r&b,urban contemporary,0.668
Lost,Frank Ocean,r&b,urban contemporary,0.603
Pink Matter,Frank Ocean,r&b,urban contemporary,0.233
Forrest Gump,Frank Ocean,r&b,urban contemporary,0.417
Nikes,Frank Ocean,r&b,urban contemporary,0.394
Ivy,Frank Ocean,r&b,urban contemporary,0.388
Solo,Frank Ocean,r&b,urban contemporary,0.287
Good Guy,Frank Ocean,r&b,urban contemporary,0.131
Nights,Frank Ocean,r&b,urban contemporary,0.548
White Ferrari,Frank Ocean,r&b,urban contemporary,0.0924
Godspeed,Frank Ocean,r&b,urban contemporary,0.0952
Chanel,Frank Ocean,r&b,urban contemporary,0.503
Lens,Frank Ocean,r&b,urban contemporary,0.333
Biking (Solo),Frank Ocean,r&b,urban contemporary,0.548
Provider,Frank Ocean,r&b,urban contemporary,0.325
Moon River,Frank Ocean,r&b,urban contemporary,0.116
She (Featuring Frank Ocean),"Tyler, The Creator",r&b,urban contemporary,0.622
Glitter,"Tyler, The Creator",r&b,urban contemporary,0.434
911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",r&b,urban contemporary,0.61
Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",r&b,urban contemporary,0.485
I Ain't Got Time!,"Tyler, The Creator",r&b,urban contemporary,0.725
Big K.R.I.T.,Big K.R.I.T.,r&b,urban contemporary,0.805
Confetti,Big K.R.I.T.,r&b,urban contemporary,0.633
Subenstein (My Sub IV),Big K.R.I.T.,r&b,urban contemporary,0.83
Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown),Big K.R.I.T.,r&b,urban contemporary,0.663
Layup,Big K.R.I.T.,r&b,urban contemporary,0.735
Get Away,Big K.R.I.T.,r&b,urban contemporary,0.725
Justin Scott,Big K.R.I.T.,r&b,urban contemporary,0.722
Mixed Messages,Big K.R.I.T.,r&b,urban contemporary,0.691
Miss Georgia Fornia (feat. Joi),Big K.R.I.T.,r&b,urban contemporary,0.758
Price of Fame,Big K.R.I.T.,r&b,urban contemporary,0.703
Drinking Sessions (feat. Keyon Harrold),Big K.R.I.T.,r&b,urban contemporary,0.717
"The Light (feat. Bilal, Robert Glasper Jr., Kenneth Whalum & Burniss Earl Travis II)",Big K.R.I.T.,r&b,urban contemporary,0.834
Bury Me In Gold,Big K.R.I.T.,r&b,urban contemporary,0.772
GOLD,BROCKHAMPTON,r&b,urban contemporary,0.647
2PAC,BROCKHAMPTON,r&b,urban contemporary,0.505
FAKE,BROCKHAMPTON,r&b,urban contemporary,0.435
TRIP,BROCKHAMPTON,r&b,urban contemporary,0.308
SWIM,BROCKHAMPTON,r&b,urban contemporary,0.493
BUMP,BROCKHAMPTON,r&b,urban contemporary,0.699
CASH,BROCKHAMPTON,r&b,urban contemporary,0.795
MILK,BROCKHAMPTON,r&b,urban contemporary,0.454
FACE,BROCKHAMPTON,r&b,urban contemporary,0.702
WASTE,BROCKHAMPTON,r&b,urban contemporary,0.412
GUMMY,BROCKHAMPTON,r&b,urban contemporary,0.672
Chan Chan,Buena Vista Social Club,r&b,urban contemporary,0.496
La Cuba Mía - En Vivo,Celia Cruz,r&b,urban contemporary,0.705
Havana (feat. Young Thug),Camila Cabello,r&b,urban contemporary,0.523
Pilón - Remasterizado,William Vivanco,r&b,urban contemporary,0.845
Fiesta Para Bebo,Diego El Cigala,r&b,urban contemporary,0.578
Tradición,Gloria Estefan,r&b,urban contemporary,0.698
Moreno Soy,Diego El Cigala,r&b,urban contemporary,0.822
Todo Se Acabó - Remasterizado,Formell,r&b,urban contemporary,0.855
Un Bolero Que Te Salve - Remasterizado,Leoni Torres,r&b,urban contemporary,0.521
Everyday,Orishas,r&b,urban contemporary,0.697
Taxista,Descemer Bueno,r&b,urban contemporary,0.656
Sábanas blancas,Omara Portuondo,r&b,urban contemporary,0.636
"Dime Qué Más (with Roldán de Orishas, Omara Portuondo)",Baby Lores,r&b,urban contemporary,0.726
Me Quedo Contigo,Leoni Torres,r&b,urban contemporary,0.689
La Negra Tiene Tumbao,Celia Cruz,r&b,urban contemporary,0.843
Quimbara,Johnny Pacheco,r&b,urban contemporary,0.633
Cuba No Se Fue de Mí,Orishas,r&b,urban contemporary,0.723
"Cuba Isla Bella (feat. Gente de Zona, Leoni Torres, Isaac Delgado, Buena Fe, Descemer Bueno, Laritza Bacallao, Waldo Mendoza & Pedrito Martinez)",Orishas,r&b,urban contemporary,0.812
Bailando - Official Salsa Version,Issac Delgado,r&b,urban contemporary,0.949
Ser De Sol,Descemer Bueno,r&b,urban contemporary,0.6
Es Tu Mirada - Remasterizado,Leoni Torres,r&b,urban contemporary,0.89
Guajiro,Sexto Sentido,r&b,urban contemporary,0.584
La Evolución,David Blanco,r&b,urban contemporary,0.965
Yo soy el punto cubano,David Blanco,r&b,urban contemporary,0.547
Cimarron,William Vivanco,r&b,urban contemporary,0.522
La Fortuna (feat. Tommy Torres),Diana Fuentes,r&b,urban contemporary,0.549
Me Voy,Cimafunk,r&b,urban contemporary,0.911
Catalejo - 2015,Buena Fe,r&b,urban contemporary,0.747
Loco Loco (feat. Kelvis Ochoa & Gilberto Santa Rosa),Gente De Zona,r&b,urban contemporary,0.856
Rie y Llora,Celia Cruz,r&b,urban contemporary,0.918
537 C U B A,Orishas,r&b,urban contemporary,0.709
Locos por Mi Habana - Remasterizado,Manolito Simonet y su Trabuco,r&b,urban contemporary,0.897
La Habana Me Llama,Manolito Simonet y su Trabuco,r&b,urban contemporary,0.857
Como Se Pone la Habana,Telmary,r&b,urban contemporary,0.658
Bonito y sabroso,Beny Moré,r&b,urban contemporary,0.456
Que Bueno Baila Usted,Beny Moré,r&b,urban contemporary,0.651
María Cristina - Remasterizado,Eliades Ochoa,r&b,urban contemporary,0.631
Píntate Los Labios María (Son),Eliades Ochoa,r&b,urban contemporary,0.489
Lágrimas Negras,Vieja Trova Santiaguera,r&b,urban contemporary,0.435
Ya Te Olvide,Los 4,r&b,urban contemporary,0.853
Mi Historia Entre Tus Dedos,Los 4,r&b,urban contemporary,0.942
Por Ese Hombre,Los 4,r&b,urban contemporary,0.941
Por una camarera,Mauricio Figueiral,r&b,urban contemporary,0.683
Doble Juego,Polito Ibañez,r&b,urban contemporary,0.727
La choza de Chacho y Chicha,Tony Avila,r&b,urban contemporary,0.495
Balsero,Tony Avila,r&b,urban contemporary,0.512
14 de Febrero,Omi Hernandez,r&b,urban contemporary,0.695
Ojos Negros,Kelvis Ochoa,r&b,urban contemporary,0.28
Havana 1957,Orishas,r&b,urban contemporary,0.752
Guajira Guantanamera - Remasterizado,Joseito Fernández,r&b,urban contemporary,0.573
To Be With You - Re-edit,Jimmy Sabater,r&b,urban contemporary,0.837
Money Can't Buy Love,The Lebron Brothers Orchestra,r&b,urban contemporary,0.469
Kajo Golo Weka,Peter Tsotsi Juma,r&b,urban contemporary,0.649
Disco Inferno,The Trammps,r&b,urban contemporary,0.704
Big Yellow Taxi,Joni Mitchell,r&b,urban contemporary,0.47
People Get Ready,The Impressions,r&b,urban contemporary,0.249
Don't Bring Me Down,Electric Light Orchestra,r&b,urban contemporary,0.867
Didn't I (Blow Your Mind This Time),The Delfonics,r&b,urban contemporary,0.59
"Through the Eyes of Love (Theme from the Motion Picture ""Ice Castles"")",Melissa Manchester,r&b,urban contemporary,0.306
Tumbling Dice,The Rolling Stones,r&b,urban contemporary,0.91
Rock & Roll - 2015 Remastered Full Length Version,The Velvet Underground,r&b,urban contemporary,0.735
Metal Guru,T. Rex,r&b,urban contemporary,0.917
Street Life,Randy Crawford,r&b,urban contemporary,0.757
Corona,Minutemen,r&b,urban contemporary,0.913
Muskrat Love,Captain & Tennille,r&b,urban contemporary,0.256
Shake Your Body (Down to the Ground),The Jacksons,r&b,urban contemporary,0.613
Y.M.C.A.,Village People,r&b,urban contemporary,0.785
Tom Sawyer,Rush,r&b,urban contemporary,0.901
